file,height,width,ssim,psnr_db,rmse,elapsed_ms
alphabet_page_256.png,256,256,0.9296417236328125,32.21999740600586,0.024490634524469007,26916.925604920834
alphabet_page_512.png,512,512,0.9570927619934082,32.72806167602539,0.023099189872138548,13.750720070675015
alphabet_page_ar_256.png,256,228,0.931387186050415,32.51954650878906,0.023660427847313124,13.191862031817436
alphabet_page_ar_512.png,512,456,0.9651619791984558,34.69774627685547,0.018412492199279915,13.12848087400198
big_cat.png,1024,683,0.9564484357833862,34.11192321777344,0.019697166336473164,25545.751868048683
bird.png,683,1024,0.9457419514656067,31.310365676879883,0.027194538827280977,41.451137978583574
busy_city_1024.png,1024,1024,0.9231889247894287,32.65705490112305,0.02328880272555337,25349.644226022065
busy_city_256.png,256,256,0.86962890625,25.623817443847656,0.05233703479465001,14.717291109263897
busy_city_512.png,512,512,0.8978968858718872,27.916996002197266,0.040192966830650455,13.17115593701601
busy_city_ar_1024.png,768,1024,0.9112792611122131,30.501068115234375,0.0298501501597868,25003.852064954117
busy_city_ar_256.png,192,256,0.8477455973625183,25.161924362182617,0.05519551371613992,14.447780093178153
busy_city_ar_512.png,384,512,0.8884280323982239,26.909656524658203,0.04513538713938078,12.991232797503471
circle_1024.png,1024,1024,0.9885705709457397,47.34286117553711,0.004293948236434202,82.72890513762832
circle_256.png,256,256,0.9654237031936646,41.82286071777344,0.00810693939709997,13.099394971504807
circle_512.png,512,512,0.9805301427841187,43.771854400634766,0.00647749749018917,13.01734009757638
circle_outlines_1024.png,1024,1024,0.9201945066452026,34.64742660522461,0.018519472440979456,81.27642190083861
circle_outlines_256.png,256,256,0.801022469997406,27.816478729248047,0.040660810734493666,13.001665007323027
circle_outlines_512.png,512,512,0.8597053289413452,31.290781021118164,0.02725592306882058,12.992660980671644
curiosity_selfie_1024.png,1024,1024,0.9235000610351562,34.50416564941406,0.018827456034799954,81.18668687529862
curiosity_selfie_256.png,256,256,0.8970233798027039,32.57148742675781,0.023519364327812653,13.41682719066739
curiosity_selfie_512.png,512,512,0.9133329391479492,33.54486083984375,0.02102601060161433,13.20998603478074
curiosity_selfie_ar_1024.png,524,1024,0.9145082831382751,34.10829162597656,0.019705402035895745,24596.002633916214
curiosity_selfie_ar_256.png,131,256,0.8916398286819458,33.07993698120117,0.02218211920773549,14.044785872101784
curiosity_selfie_ar_512.png,262,512,0.9011622071266174,33.32262420654297,0.021570926771929993,12.729346053674817
forest_res.png,683,1024,0.7283326983451843,23.444698333740234,0.06726126142741035,41.22725105844438
great_wave_1024.png,1024,1024,0.8853771686553955,31.146808624267578,0.02771146492930686,82.7860301360488
great_wave_256.png,256,256,0.8816919326782227,24.493284225463867,0.05961228869442815,13.22118192911148
great_wave_512.png,512,512,0.9233726859092712,28.113956451416016,0.03929182478275431,13.0450080614537
great_wave_ar_1024.png,706,1024,0.9125603437423706,30.14684295654297,0.031092657412689295,24354.758547851816
great_wave_ar_256.png,176,256,0.8785464763641357,24.427656173706055,0.06006440855580367,14.26366507075727
great_wave_ar_512.png,353,512,0.9101555943489075,25.954421997070312,0.05038239805574887,12.834796914830804
green_bird.png,1024,750,0.8821107149124146,31.38271141052246,0.02696897297356207,24024.745432892814
hill_background.png,610,1024,0.8850023150444031,32.065826416015625,0.024929215621083595,24426.849734969437
house_cat.png,683,1024,0.9661073684692383,39.667152404785156,0.010390641913924577,41.85729590244591
mandelbrot_10k_1024.png,1024,1024,0.9676834940910339,31.970176696777344,0.025205255318986534,82.35477795824409
mandelbrot_10k_256.png,256,256,0.9480417966842651,29.172435760498047,0.03478388982938167,14.146581990644336
mandelbrot_10k_512.png,512,512,0.9607267379760742,30.445785522460938,0.030040738786969785,13.038058066740632
mandelbrot_10k_ar_1024.png,819,1024,0.9716343879699707,32.37063217163086,0.02406956931289825,24230.444448068738
mandelbrot_10k_ar_256.png,204,256,0.9491202235221863,29.644920349121094,0.03294229968166823,14.156540855765343
mandelbrot_10k_ar_512.png,409,512,0.9629365801811218,31.13706398010254,0.027742574631464133,12.838797876611352
owl_eye_1024.png,1024,1024,0.9423637390136719,36.57097625732422,0.01484058785245498,82.00762490741909
owl_eye_256.png,256,256,0.8825773000717163,29.36557960510254,0.034018954341353734,13.141721021384
owl_eye_512.png,512,512,0.9321770668029785,32.96978759765625,0.022465209191924698,12.930790893733501
owl_eye_ar_1024.png,682,1024,0.944786012172699,33.761558532714844,0.0205079345472428,41.666473960503936
owl_eye_ar_256.png,170,256,0.8581914305686951,27.506729125976562,0.04213698368293351,12.96774996444583
owl_eye_ar_512.png,341,512,0.8964146971702576,29.705821990966797,0.03271213029169956,12.752278009429574
pillars_creation_1024.png,1024,1024,0.9667319059371948,40.0424919128418,0.009951196625227655,80.93092893250287
pillars_creation_256.png,256,256,0.9293224811553955,34.06745147705078,0.01979827366352933,12.939770007506013
pillars_creation_512.png,512,512,0.9531036615371704,37.01904296875,0.014094440707205638,12.767062056809664
pillars_creation_ar_1024.png,1024,981,0.9666614532470703,39.9959716796875,0.010004633221554631,24338.02084508352
pillars_creation_ar_256.png,256,245,0.9278978109359741,34.12266159057617,0.01967283133389514,14.437016099691391
pillars_creation_ar_512.png,512,490,0.9514666199684143,36.91838455200195,0.014258728606206474,12.981284875422716
portrait_face_1024.png,1024,1024,0.8622309565544128,29.625469207763672,0.03301615701249933,82.11805205792189
portrait_face_256.png,256,256,0.9023566246032715,31.27950096130371,0.027291338153045224,13.013468822464347
portrait_face_512.png,512,512,0.8767444491386414,30.92426872253418,0.02843062829181241,12.887621996924281
portrait_face_ar_1024.png,1024,787,0.8732528686523438,30.46569061279297,0.029971983925122108,24208.720366004854
portrait_face_ar_256.png,256,196,0.9114338159561157,31.75808334350586,0.02582829740584157,14.21515503898263
portrait_face_ar_512.png,512,393,0.9014465808868408,32.20286178588867,0.024538998412759354,12.761313933879137
text_new_1024.png,1024,1024,0.9762876033782959,24.971323013305664,0.05642009628894356,82.0276690647006
text_new_256.png,256,256,0.9661506414413452,23.744319915771484,0.06498064203930042,12.97460007481277
text_new_512.png,512,512,0.974825382232666,24.7303466796875,0.0580072956030065,12.835951056331396
